{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/bash', 'PYTHONUNBUFFERED': '1', 'WSL2_GUI_APPS_ENABLED': '1', 'WSL_DISTRO_NAME': 'Ubuntu', 'PYCHARM_DISPLAY_PORT': '35001', 'PYCHARM_UUID': 'b470e729-5475-361a-a407-92698cd81233', 'NAME': 'ZBook', 'PWD': '/home/daniel/Thesis/smlm_score', 'LOGNAME': 'daniel', 'HOME': '/home/daniel', 'LANG': 'C.UTF-8', 'WSL_INTEROP': '/run/WSL/1017_interop', 'WAYLAND_DISPLAY': 'wayland-0', 'PYTHONPATH': '/tmp/bl8axY/:/tmp/bl8axY/src:/home/daniel/.pycharm_helpers/pycharm_plotly_backend:/home/daniel/.pycharm_helpers/pycharm_altair_backend:/home/daniel/.pycharm_helpers/pycharm_matplotlib_backend:/home/daniel/.pycharm_helpers/pycharm_display', 'TERM': 'xterm-256color', 'USER': 'daniel', 'PYTHONIOENCODING': 'UTF-8', 'DISPLAY': ':0', 'SHLVL': '0', 'PYCHARM_PROJECT_ID': '4a4c41a4', 'XDG_RUNTIME_DIR': '/run/user/1000/', 'PYCHARM_INTERACTIVE_PLOTS': '1', 'WSLENV': '', 'XDG_DATA_DIRS': '/usr/local/share:/usr/share:/var/lib/snapd/desktop', 'PATH': '/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/usr/lib/wsl/lib:/mnt/c/WINDOWS/system32:/mnt/c/WINDOWS:/mnt/c/WINDOWS/System32/Wbem:/mnt/c/WINDOWS/System32/WindowsPowerShell/v1.0/:/mnt/c/WINDOWS/System32/OpenSSH/:/mnt/c/Program Files/NVIDIA Corporation/NVIDIA App/NvDLISR:/mnt/c/Program Files/Git/cmd:/mnt/c/Users/User/AppData/Local/Microsoft/WindowsApps:/mnt/c/Users/User/AppData/Local/Programs/Antigravity/bin:/mnt/c/Users/User/AppData/Local/JetBrains/Toolbox/scripts:/mnt/c/Users/User/AppData/Local/PowerToys/DSCModules/:/snap/bin', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'HOSTTYPE': 'x86_64', 'PYCHARM_HOSTED': '1', 'PULSE_SERVER': 'unix:/mnt/wslg/PulseServer', 'OLDPWD': '/mnt/c/WINDOWS/system32', '_': '/home/daniel/miniforge3/envs/smlm/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.22.0', 'PMI_VERSION': '2.22.0'}", 0: 'GMMScoringRestraint_Score', 1: 'AV_0_x', 2: 'AV_0_y', 3: 'AV_0_z', 4: 'AV_1_x', 5: 'AV_1_y', 6: 'AV_1_z', 7: 'AV_2_x', 8: 'AV_2_y', 9: 'AV_2_z', 10: 'AV_3_x', 11: 'AV_3_y', 12: 'AV_3_z', 13: 'AV_4_x', 14: 'AV_4_y', 15: 'AV_4_z', 16: 'AV_5_x', 17: 'AV_5_y', 18: 'AV_5_z', 19: 'AV_6_x', 20: 'AV_6_y', 21: 'AV_6_z', 22: 'AV_7_x', 23: 'AV_7_y', 24: 'AV_7_z', 25: 'Total_Score', 26: 'MonteCarlo_Acceptance_NPC_Complex_0', 27: 'MonteCarlo_Temperature', 28: 'MonteCarlo_Nframe', 29: 'ReplicaExchange_SwapSuccessRatio', 30: 'ReplicaExchange_MinTempFrequency', 31: 'ReplicaExchange_MaxTempFrequency', 32: 'ReplicaExchange_CurrentTemp', 33: 'Stopwatch_None_delta_seconds', 34: 'rmf_file', 35: 'rmf_frame_index'} 
{0: '100.00775050900991', 1: 1030.9531627890076, 2: 451.2385181502313, 3: 651.2969459486235, 4: 1042.6545655048808, 5: 773.7210060317834, 6: 641.6426912746384, 7: 822.8358024539804, 8: 1012.2209542382313, 9: 633.0046730344528, 10: 497.49086388359194, 11: 1028.8758139131119, 12: 621.428715305788, 13: 257.0093137458477, 14: 806.4225505470978, 15: 616.3471485353547, 16: 243.3822333019187, 17: 478.2099807187456, 18: 627.5492918220957, 19: 464.3248968765209, 20: 241.0737583887, 21: 641.8389373731437, 22: 791.2655915467516, 23: 226.7878201645761, 24: 652.4738055970771, 25: '0.5000387525450496', 26: '1.0', 27: '1.0', 28: '0', 29: '0', 30: '0', 31: '0', 32: '1.0', 33: '4.640231846000006', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 0} 
{0: '159.77006267548182', 1: 1136.1107101619446, 2: 1041.153524987321, 3: 455.6169388183753, 4: 849.231840568864, 5: 1185.4160937997378, 6: 422.24168047124164, 7: 540.199647143214, 8: 1097.0094372150527, 9: 466.5191661820137, 10: 386.50808598354865, 11: 823.3944092363556, 12: 554.6919323516854, 13: 485.08524859614596, 14: 522.3007741860573, 15: 638.1653928234166, 16: 776.4396850069754, 17: 374.4314116577975, 18: 673.9693079470618, 19: 1085.1500869043728, 20: 466.10040944193645, 21: 634.6230869852889, 22: 1237.3068954813534, 23: 741.7958984538573, 24: 544.9140616496123, 25: '0.7988503133774092', 26: '0.9896296296296296', 27: '1.0', 28: '242', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.480011561000083', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 242} 
{0: '188.36269836672957', 1: 1208.4575547340214, 2: 960.0477112349835, 3: 503.64844662329796, 4: 983.3632972820043, 5: 1170.9280006136078, 6: 408.3218435011265, 7: 659.4649874773411, 8: 1169.4798232432981, 9: 389.2190444704818, 10: 423.5214096256641, 11: 952.7104623082545, 12: 449.23894476906963, 13: 418.9663309379795, 14: 643.5853710336986, 15: 557.6989920783207, 16: 646.8347407825257, 17: 428.25453729160006, 18: 656.40712833779, 19: 970.3498484285806, 20: 433.3013937319757, 21: 680.1967660652897, 22: 1205.706768095659, 23: 652.3556295588726, 24: 618.3116433325199, 25: '0.9418134918336479', 26: '0.9896721311475409', 27: '1.0', 28: '243', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.4502242369999294', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 243} 
{0: '250.39501927066325', 1: 1207.8320996615034, 2: 921.2853089391474, 3: 503.41746301378697, 4: 1008.6142485912284, 5: 1130.2890490136429, 6: 359.00566675422345, 7: 687.1983493172321, 8: 1154.1655692908635, 9: 321.6043203057567, 10: 428.87144152428493, 11: 973.9131181812465, 12: 405.4910223544094, 13: 389.5713869531327, 14: 691.5462564779781, 15: 566.9441541983907, 16: 590.9719869159652, 17: 478.5582597547337, 18: 715.6337231512855, 19: 912.1662364587382, 20: 459.0978712995782, 21: 756.9736534874999, 22: 1170.210687292358, 23: 641.2976794572282, 24: 670.8127714944375, 25: '1.2519750963533163', 26: '0.9897142857142858', 27: '1.0', 28: '244', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.38997137000001203', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 244} 
{0: '287.4262031977287', 1: 1219.7779541938564, 2: 865.1923761502035, 3: 506.5879033341148, 4: 1045.4821386781066, 5: 1078.8588953227961, 6: 338.68117408401326, 7: 728.9620934060379, 8: 1129.3483466733128, 9: 288.2529529562581, 10: 452.37710052982806, 11: 981.7414021878201, 12: 377.54823758435936, 13: 381.84851201776803, 14: 718.9871565895847, 15: 560.1093979725343, 16: 557.8188513946744, 17: 501.5274467804314, 18: 732.6793565350329, 19: 874.4353290871251, 20: 455.77364282987344, 21: 786.6611865897235, 22: 1150.9873174018153, 23: 605.1458515784814, 24: 694.9314351604028, 25: '1.4371310159886435', 26: '0.9897560975609756', 27: '1.0', 28: '245', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3638798740000766', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 245} 
{0: '278.7194718065746', 1: 1212.2100374472157, 2: 849.8101129782557, 3: 515.3680770665679, 4: 1050.8510531770035, 5: 1076.8828755323245, 6: 352.19234005138605, 7: 738.2783558240931, 8: 1137.9548207210503, 9: 290.1789896886662, 10: 454.572792632127, 11: 992.4111889863108, 12: 357.9205639018606, 13: 369.6653441567629, 14: 721.5665308345137, 15: 521.5559787842072, 16: 532.3910872668926, 17: 490.40242350553575, 18: 689.2406958606894, 19: 844.9953360774996, 20: 433.85351106600064, 21: 755.0756913101875, 22: 1128.822671123368, 23: 581.2976777364692, 24: 685.0066690525412, 25: '1.393597359032873', 26: '0.9897165991902834', 27: '1.0', 28: '246', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.4367390659999728', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 246} 
{0: '304.84020854516206', 1: 1199.8673838415239, 2: 863.6865578661289, 3: 530.7643869339323, 4: 1031.643904334339, 5: 1067.4631622414006, 6: 345.28921635609277, 7: 717.9276152370271, 8: 1107.9299787388, 9: 273.0281897899277, 10: 439.85048449850166, 11: 955.7364519358994, 12: 348.9949980749523, 13: 364.10400894572723, 14: 696.8071306985873, 15: 534.9001639649724, 16: 533.7881075036361, 17: 489.4256125993683, 18: 725.254803983072, 19: 847.252074367224, 20: 453.80019220436793, 21: 800.9159789554212, 22: 1125.411144975199, 23: 607.6833583146579, 24: 722.4627514188076, 25: '1.5242010427258104', 26: '0.9895967741935484', 27: '1.0', 28: '247', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3928231989999631', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 247} 
{0: '306.74633886813155', 1: 1205.3046638975438, 2: 791.9409837797405, 3: 562.9159908683215, 4: 1075.7212994297495, 5: 1015.0964461999679, 6: 368.9188937397305, 7: 775.1913138972211, 8: 1090.1032024558633, 9: 272.3122503107977, 10: 477.1543292025748, 11: 967.7920845696286, 12: 322.05822901292265, 13: 359.0993899360092, 14: 716.1106420680704, 15: 495.4425866544936, 16: 489.3407713050059, 17: 489.1497568714274, 18: 694.3410921763264, 19: 789.8529731801121, 20: 418.9381129627467, 21: 794.4219798731752, 22: 1088.3576428880685, 23: 542.9528272493684, 24: 742.2422990818729, 25: '1.5337316943406578', 26: '0.9896385542168674', 27: '1.0', 28: '248', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.4019519600000194', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 248} 
{0: '262.2455503408474', 1: 1193.8988099930893, 2: 811.8487973018146, 3: 534.3270618328107, 4: 1037.5690865122738, 5: 1044.3829897877483, 6: 373.97136554975066, 7: 726.9026306631383, 8: 1108.619391076797, 9: 305.8746167111509, 10: 441.0454805528334, 11: 962.3356579420424, 12: 361.9769816565247, 13: 351.0249018063223, 14: 687.0918082006189, 15: 515.2080856835514, 16: 508.591138301587, 17: 450.32762251031994, 18: 679.9814992553247, 19: 819.2072915421808, 20: 390.497935649919, 21: 752.0332613057801, 22: 1105.252423074653, 23: 538.7503200599238, 24: 693.6652946815296, 25: '1.311227751704237', 26: '0.98968', 27: '1.0', 28: '249', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.4475835990000405', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 249} 
{0: '306.25549255467206', 1: 1161.836552908064, 2: 762.003710980213, 3: 440.95596960287, 4: 1010.2116064180236, 5: 1005.9185323952047, 6: 293.509308246692, 7: 703.1849494300502, 8: 1109.30014348732, 9: 275.50920742459414, 10: 415.8168748652434, 11: 1007.0528854423345, 12: 390.5127036526959, 13: 320.44813668644537, 14: 754.7709770339075, 15: 576.5269373222283, 16: 473.5349115547377, 17: 506.71546324231986, 18: 728.4070800894207, 19: 781.7911719670811, 20: 407.8920333886805, 21: 749.9813732860296, 22: 1069.185570514235, 23: 511.9501188815534, 24: 632.5770257864235, 25: '1.5312774627733603', 26: '0.9897211155378486', 27: '1.0', 28: '250', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.31595712499995443', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 250} 
{0: '290.9360142098493', 1: 1164.8326704983365, 2: 714.3353354269784, 3: 483.3326172006065, 4: 1048.5555269801903, 5: 970.9469087268201, 6: 325.67726907394433, 7: 754.3342790014008, 8: 1100.272562589034, 9: 281.1142604935928, 10: 450.0205094969325, 11: 1022.4751016530047, 12: 368.3002740701849, 13: 316.99391020237135, 14: 778.4768790094171, 15: 541.8267673977812, 16: 433.96482426369477, 17: 517.5958984659392, 18: 703.9797679352324, 19: 729.4652052478648, 20: 392.69131160408466, 21: 752.2686022290212, 22: 1034.178273523342, 23: 472.3009631575818, 24: 662.7160719118618, 25: '1.4546800710492465', 26: '0.9897619047619047', 27: '1.0', 28: '251', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.30504224900005283', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 251} 
{0: '269.2660280816596', 1: 1166.1400835521554, 2: 647.7903866692086, 3: 508.7808599160531, 4: 1108.8734494912019, 5: 926.3930121081955, 6: 356.0517134805043, 7: 846.1737080729175, 8: 1107.8540738357437, 9: 298.2775135440643, 10: 527.3376172265167, 11: 1082.9293805401323, 12: 361.3887093764613, 13: 340.95765410530765, 14: 860.8924408233626, 15: 514.0476737638381, 16: 397.82143674867166, 17: 577.8122263154069, 18: 671.1042836425218, 19: 662.2832382758119, 20: 400.33955562846074, 21: 732.8849374965871, 22: 982.0049095135047, 23: 427.05619650710696, 24: 667.5268444577813, 25: '1.3463301404082981', 26: '0.989802371541502', 27: '1.0', 28: '252', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.33806248099995173', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 252} 
{0: '257.05729324613134', 1: 1178.5381950565722, 2: 673.5757397365178, 3: 465.7915675022168, 4: 1096.4164031066919, 5: 959.0874295785634, 6: 339.4421761321804, 7: 821.5075181697651, 8: 1129.6028257908583, 9: 314.4075225472494, 10: 509.8388348479806, 11: 1082.6317786845293, 12: 397.57643964786814, 13: 346.4772400784158, 14: 840.0707147996272, 15: 545.2916125349032, 16: 428.7394512411595, 17: 549.7600126991997, 18: 675.6269538262796, 19: 705.5024917049949, 20: 383.0183589696127, 21: 704.8311118026543, 22: 1017.798359192165, 23: 431.98764116546266, 24: 619.5040537484252, 25: '1.2852864662306567', 26: '0.9898425196850393', 27: '1.0', 28: '253', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3187412620000032', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 253} 
{0: '254.8847389867696', 1: 1182.2715350243368, 2: 634.3707221547297, 3: 476.63939021910267, 4: 1125.5223340142297, 5: 926.2714739740474, 6: 350.9470606157019, 7: 864.0133636523232, 8: 1114.9718123452446, 9: 315.13686707156114, 10: 546.1578903620187, 11: 1087.7655696759982, 12: 382.13264798877907, 13: 360.0156239875197, 14: 854.7547100874449, 15: 517.7779525239748, 16: 416.38973579286636, 17: 558.0065206831143, 18: 647.3817639354312, 19: 679.7856810516017, 20: 372.89574953846005, 21: 687.5068299897275, 22: 998.5056100666663, 23: 402.08110936791013, 24: 618.4182788051202, 25: '1.274423694933848', 26: '0.9898039215686274', 27: '1.0', 28: '254', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3074412290000055', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 254} 
{0: '231.1932315854787', 1: 1200.3995257592082, 2: 674.41550635148, 3: 529.1642898003614, 4: 1141.7785893199925, 5: 968.5279557456131, 6: 409.63799406811967, 7: 875.4605323367043, 8: 1142.3610417950008, 9: 345.34273792888376, 10: 554.0015219746829, 11: 1092.0584273583413, 12: 365.20395237804996, 13: 367.24269892209486, 14: 841.115429061914, 15: 462.6278009865349, 16: 425.2820077892077, 17: 541.9404425101671, 18: 585.7555491871594, 19: 692.618218860587, 20: 371.57195582779474, 21: 654.7437474092482, 22: 1015.0863235708795, 23: 424.0117947857883, 24: 633.0229965211681, 25: '1.1559661579273937', 26: '0.989609375', 27: '1.0', 28: '255', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.36762236999993547', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 255} 
{0: '272.8035575382047', 1: 1191.9826971104562, 2: 677.2576254960982, 3: 534.5196872296383, 4: 1140.4677410030454, 5: 958.0010189971919, 6: 383.67394233824183, 7: 878.4451474123806, 8: 1130.5445837421612, 9: 300.90916748844313, 10: 555.877250491933, 11: 1090.9364098795777, 12: 326.2441362289065, 13: 363.1185487931354, 14: 856.9545131759769, 15: 450.4987441678372, 16: 413.93490842609503, 17: 571.5875510425196, 18: 605.4763904441387, 19: 677.0778750070668, 20: 402.9720243722406, 21: 692.5282474205595, 22: 1000.7029369829131, 23: 444.47565050729366, 24: 665.1115633887108, 25: '1.3640177876910236', 26: '0.9896498054474708', 27: '1.0', 28: '256', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.30007764100002987', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 256} 
{0: '251.9583284336211', 1: 1177.6165495059606, 2: 689.377056988216, 3: 435.33471551370997, 4: 1084.4456151559593, 5: 980.4059093834917, 6: 331.1883448859475, 7: 805.2751007884954, 8: 1145.7321535575495, 9: 328.32720212064896, 10: 498.3648690547709, 11: 1086.2928268699452, 12: 420.70572939601374, 13: 346.317824771767, 14: 831.0350641481848, 15: 558.7920196451241, 16: 439.89357255256095, 17: 534.9663615558918, 18: 666.5954477054061, 19: 721.0115649090916, 20: 373.1812174518005, 21: 673.7846075328953, 22: 1028.4174517824683, 23: 434.7669335398187, 24: 579.3588347055069, 25: '1.2597916421681055', 26: '0.9896124031007751', 27: '1.0', 28: '257', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3032902649999869', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 257} 
{0: '221.07393124652688', 1: 1159.3067558185287, 2: 648.9992178069785, 3: 460.5995903838975, 4: 1105.0304001790187, 5: 959.2648005965893, 6: 389.7869657763072, 7: 842.9976698125489, 8: 1150.1071811176557, 9: 375.8168814328368, 10: 522.4102053806145, 11: 1109.121200241228, 12: 418.29679694817156, 13: 332.7365650217376, 14: 853.625058427214, 15: 496.3242557741689, 16: 386.4991217542555, 17: 537.8524952469281, 18: 570.0260343490593, 19: 650.124519347547, 20: 349.7182451650599, 21: 589.015404751615, 22: 971.6590398029145, 23: 393.05063889671203, 24: 544.9102792722235, 25: '1.1053696562326345', 26: '0.9895752895752896', 27: '1.0', 28: '258', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3154786240000931', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 258} 
{0: '204.32857024069048', 1: 1186.3240261675442, 2: 718.9402944072963, 3: 463.8719488307283, 4: 1079.949585329227, 5: 1022.4165640581102, 6: 435.3813443397605, 7: 788.7224274788089, 8: 1165.4639649404457, 9: 434.2355372031572, 10: 479.38362743686724, 11: 1064.2523438638812, 12: 452.3029318453109, 13: 335.85365695830427, 14: 771.2406532654214, 15: 482.06783410843684, 16: 442.6139508077362, 17: 461.878280404871, 18: 512.5938597953774, 19: 734.7751810503022, 20: 320.98144525472264, 21: 519.1771633882371, 22: 1044.6776831570148, 23: 424.88526435516496, 24: 499.89396217908546, 25: '1.0216428512034523', 26: '0.9896153846153846', 27: '1.0', 28: '259', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.33761033099995075', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 259} 
{0: '267.2625609759564', 1: 1205.342715603673, 2: 716.6407231152111, 3: 401.46058405244185, 4: 1100.1034548937328, 5: 1020.5931953305749, 6: 373.8440113379853, 7: 810.7124603514345, 8: 1166.5843579468235, 9: 388.56005559566665, 10: 502.276250992593, 11: 1068.9302414263075, 12: 428.4535949778315, 13: 358.31660703284206, 14: 778.0384714316685, 15: 473.17776875495235, 16: 464.01872994279455, 17: 468.23642637457084, 18: 502.91714365989236, 19: 754.7113822516421, 20: 324.4901663168106, 21: 493.5236825603876, 22: 1063.656164221342, 23: 424.80667570977823, 24: 452.32749436977247, 25: '1.3363128048797819', 26: '0.9896551724137931', 27: '1.0', 28: '260', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3472933020000255', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 260} 
{0: '306.825748243756', 1: 1177.1891310004582, 2: 649.371748812341, 3: 333.62120313802365, 4: 1118.1195792454635, 5: 965.587328198486, 6: 306.35257907944765, 7: 861.4441241384801, 8: 1157.3965796693512, 9: 357.3824824560759, 10: 551.8306279629802, 11: 1112.7668797703698, 12: 449.0797510871574, 13: 372.82900939015735, 14: 850.7564402186346, 15: 530.637109883863, 16: 431.7663766338082, 17: 528.7552804144862, 18: 560.2397475389392, 19: 690.9127516988154, 20: 339.0929175687142, 21: 514.1443366090084, 22: 1001.2336994329571, 23: 386.2286997041835, 24: 420.9427608476878, 25: '1.5341287412187798', 26: '0.9896946564885496', 27: '1.0', 28: '261', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3779983800000082', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 261} 
{0: '344.92149881105576', 1: 1192.7303502839454, 2: 606.8184249701442, 3: 396.3007629233924, 4: 1154.5622293973588, 5: 907.0776039380254, 6: 283.994474396792, 7: 906.6905918222897, 8: 1115.3249425295685, 9: 262.31899289784366, 10: 589.2226662655926, 11: 1108.0928656062738, 12: 335.95681950613647, 13: 389.67332532339793, 14: 883.4546517046092, 15: 466.5722322424751, 16: 427.2010027824001, 17: 578.2262878762955, 18: 582.598072761693, 19: 677.3074423991776, 20: 373.2389782805035, 21: 608.6828243470919, 22: 995.7354083680827, 23: 382.4700044846347, 24: 533.0136435093445, 25: '1.724607494055279', 26: '0.9897338403041825', 27: '1.0', 28: '262', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3589579629999662', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 262} 
{0: '311.3955868858543', 1: 1180.7480732247964, 2: 603.883453845534, 3: 413.99464200491775, 4: 1137.267704690651, 5: 912.2029849635197, 6: 328.7091993290459, 7: 882.2595020942326, 8: 1111.6597051040042, 9: 307.1462069077032, 10: 560.725494384603, 11: 1084.5521203609355, 12: 353.42554286956886, 13: 362.4742733407955, 14: 840.2092380841503, 15: 444.72538895372645, 16: 405.262695545004, 17: 526.5493866513692, 18: 533.1636434220695, 19: 661.9993663772495, 20: 329.9767608070026, 21: 559.6008731748179, 22: 984.5528241599673, 23: 359.3141960983836, 24: 511.58016881234744, 25: '1.5569779344292716', 26: '0.9897727272727272', 27: '1.0', 28: '263', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.2904854119999527', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 263} 
{0: '313.64369387012033', 1: 1174.01189253557, 2: 571.5505681711599, 3: 375.7058107655512, 4: 1136.8883295999701, 5: 882.7732385295965, 6: 298.3276938394479, 7: 891.071269102186, 8: 1094.4245125171194, 9: 305.73311283542057, 10: 575.2690397613632, 11: 1081.9901198651098, 12: 385.5770482609251, 13: 376.05497162576756, 14: 846.0813274213967, 15: 495.13730275266056, 16: 412.56289291661034, 17: 529.5129421269726, 18: 575.674905424146, 19: 660.7513168324197, 20: 320.59053102000104, 21: 572.9592342713769, 22: 977.4913993229845, 23: 335.2283199279555, 24: 491.2961363367052, 25: '1.5682184693506016', 26: '0.9897358490566037', 27: '1.0', 28: '264', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.330520022000087', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 264} 
{0: '307.9843065508949', 1: 1148.4506830998985, 2: 568.6820424020017, 3: 341.2238054532386, 4: 1098.2674065035221, 5: 881.607812798417, 6: 279.7080885919267, 7: 851.8179538616713, 8: 1088.2988800268065, 9: 322.35312656048967, 10: 547.3159078428862, 11: 1067.3204741862032, 12: 436.8045427170885, 13: 365.26090091097836, 14: 824.185827447409, 15: 559.6221744557906, 16: 415.2685392837981, 17: 505.7998448538257, 18: 624.1533957464136, 19: 664.5656538865771, 20: 301.7205569853702, 21: 585.9953636665625, 22: 969.7611226421543, 23: 324.9797378506519, 24: 469.710615564882, 25: '1.5399215327544746', 26: '0.9897744360902255', 27: '1.0', 28: '265', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.34139833599999747', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 265} 
{0: '344.5698520343571', 1: 1077.6531425392388, 2: 513.0806269543433, 3: 306.7989901861683, 4: 1077.088780379563, 5: 829.1056464905834, 6: 240.82209292984655, 7: 876.8034460028518, 8: 1076.9807544261091, 9: 301.8208219525004, 10: 587.2543119455329, 11: 1112.1527331677912, 12: 447.37131861789, 13: 379.32631576295205, 14: 907.0198843567839, 15: 595.7934039079694, 16: 379.07777514279786, 17: 585.6935431973249, 18: 664.9598483272291, 19: 583.0858044261009, 20: 339.9390108769425, 21: 608.0487217322734, 22: 873.5204337888257, 23: 306.86332105384736, 24: 460.5321765781972, 25: '1.7228492601717855', 26: '0.9897378277153558', 27: '1.0', 28: '266', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.32465692999994644', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 266} 
{0: '367.8635300911234', 1: 1092.6610036002708, 2: 527.6340426679949, 3: 324.95946025554133, 4: 1056.9736487808009, 5: 831.1374754285523, 6: 220.85777219215612, 7: 834.447348112699, 8: 1063.8743862830331, 9: 260.7664815135771, 10: 548.2986829270335, 11: 1088.6274692163697, 12: 414.93179051416746, 13: 368.2679541035469, 14: 884.5681841265452, 15: 597.3910942166439, 16: 403.812310587593, 17: 576.1570129544695, 18: 705.3439753610164, 19: 629.967871572864, 20: 346.39743241558006, 21: 669.0446656650334, 22: 916.7080925882732, 23: 323.55095734469216, 24: 512.6301825971246, 25: '1.839317650455617', 26: '0.989776119402985', 27: '1.0', 28: '267', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3339230579999821', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 267} 
{0: '319.2230375268626', 1: 1089.2803289994565, 2: 511.59076457746227, 3: 353.013817007697, 4: 1077.9510589792403, 5: 821.695304074922, 6: 263.95257587005585, 7: 862.838971282495, 8: 1062.6524945822352, 9: 294.6698562247534, 10: 563.4916658568827, 11: 1093.1317759580215, 12: 420.0609258538591, 13: 356.63686351548097, 14: 888.6264645485517, 15: 570.8300241906671, 16: 367.207198211553, 17: 573.4253343384006, 18: 663.4107558124474, 19: 585.677629943435, 20: 335.0616561701394, 21: 636.8237310191985, 22: 885.9310704847765, 23: 306.5767175687347, 24: 509.372226514571, 25: '1.596115187634313', 26: '0.9897397769516728', 27: '1.0', 28: '268', 29: '0.0', 30: '1.0', 31: '0.0', 32: '1.0', 33: '0.3332461960000046', 34: 'bayesian_cluster_87/rmfs//0.rmf3', 35: 268} 
